Company name,Website,Headquarters,Owned by / Subsidiary of,Public stock,Number of employees
"Wuhan Easymade Technology Co., Ltd",https://easy3dmade.com,China,,,
Wuhan Huake 3D,http://www.huake3d.com/en/index.asp,China,,,
"Wuhu R3D Technology Co., LTD.",https://r3dprinter.com,China,,,
Würth Additive Group,https://wurthadditive.com,United States,,,
Würth Additive Group ,,,,,
Wuxi Aliz 3D Technology Co Ltd,,,,,
"WUXI ALIZ 3D TECHNOLOGY CO., LTD.",https://longshanplas.com,China,,,
WYSIWYG 3D,https://wysiwyg3d.com.au,Australia,,,
WZR Ceramic Solutions GmbH,https://wzr.cc/en/home,Germany,,,
X-Bow Launch Systems Inc,https://xbowsystems.com,United States,,,
X-energy,https://x-energy.com,United States,,,
X-Hab 3D,https://xhab3d.com,United States,,,
X-RIS,,,,,
X-RIS Srl.,https://xris.eu,Belgium,,,
X3D,https://x3dtechnology.com,Thailand,,,
X3D Australia,https://x3d.com.au,Australia,,,
x3D-GROUP,https://x3d-group.com,France,,,
x3D-Print,https://x3d-print.com,France,,,
Xaar,https://xaar.com,The United Kingdom,,,
Xact Metal,,United States,,,
"Xact Metal, Inc.",https://xactmetal.com,United States,,,
Xcentric Mold & Engineering (Quickparts),https://xcentricmold.com,United States,,,
XD Innovation,https://xdinnovation.com,United States,,,
XDM,https://xdm3d.com/en,China,,,
Xenia Materials,,Italy,,,
XENIA Srl Societa' Unipersonale,https://xeniamaterials.com,Italy,,,
Xerion Berlin Laboratories,https://xerion.de,Germany,,,
Xerox,https://xerox.com/en-us/innovation/insights/additive-manufacturing-3d-printing,United States,,,
XEV,https://xev-global.com,Italy,,,
Xi’an Sailon Additive Technology Co.,,China,,,
"Xi'an Sino-Euro Materials Technologies Co., Ltd.",https://en.c-semt.com,China,,,
Xi’an Thunli Electronic Technology Co.,https://thunli.com/Additive-Manufacturing-Materials-Equipments-pl67448657.html,China,,,
"Xi’an Zhilong Metal Printing System Co., Ltd – DMAMS",https://dmams.com,China,,,
Xiamen Goofoo Technology Co Ltd,,,,,
"Xiamen Goofoo Technology Co., LTD",https://www.goofoo3d.com,China,,,
Xiamen Inone Technology Co Ltd,,,,,
Xiamen JZCX Industry Co Ltd,,,,,
"Xi'an Bright Laser Technologies Co., Ltd. (BLT)",https://xa-blt.com/en,China,,SHA: 688333,
Xilloc Medical,https://xilloc.com,The Netherlands,,,
Xiris Automation GmbH,https://xiris.com,Germany,,,
XJET 3D,https://xjet3d.com,Israel,,,
Xolo GmbH,https://xolo3d.com,Germany,,,
Xometry,https://xometry.com,United States,,,
XponentialWorks,https://xponentialworks.com,United States,,,
Xtellar,https://xtellar.com,United States,,,
Xtract,https://xtrac.com,The United Kingdom,,,
XtreeE,https://xtreee.com,France,,,
Xylem,https://xylem.com/en-us/about-xylem,United States,,,
XYZ Tecno 3D,https://xyztecno3d.com,Italy,,,
XYZprinting,,United States,,,
Y Soft Corporation,https://ysoft.com,The Czech Republic,,,
Yamaichi Special Steel,,,,,
"YangZhong DNR Electric Appliance Co.,Ltd",https://yzdnr.com,China,,,
Yaskawa Electric Corporation,https://www.yaskawa-global.com/,Japan,,TYO: 6506,
YES01,https://yrobot.co.kr,South Korea,,,
YHNOVA,https://batiprint3d.fr/en,France,,,
"Ying Feng Precision Machinery Co., Ltd.",https://yingfeng.com.hk,China,,,
Yinson,https://yinson.com,Malaysia,,,
Yizumi,https://yizumi.com,China,,,
Yller (Straumann),https://yller.com.br,Brazil,,,
YNAMT,http://en.ynamt.com,China,,,
Yokoito,https://yokoito.co.jp,Japan,,,
You3DIt (various locations),https://you3dit.com/map,,,,
Young Optics Europe,https://yo-europe.de,Germany,,,
Yourtech Services,https://yourtechservices.com.au,Australia,,,
Yugyokuen Ceramics,https://yugyokuen-ceramics.com,Japan,,,
Yuneec USA Inc.,https://us.yuneec.com,United States,,,
Yuns,https://chinayuns.com,China,,,
Z Spot Media,https://zspotmedia.ro,Romania,,,
Z-Polymers Inc,https://z-polymers.com/,United States,,,
Z3DLAB,https://z3dlab.com,France,,,
Zager 3D Printing,https://zager3dprinting.com,United States,,,
ZARIBO,https://zaribo.com,The United Kingdom,,,
Zaxe,https://zaxe.com,Turkey,,,
zdravprint,https://zdravprint.ru,Russia,,,
Zeal 3D,https://zeal3dprinting.com.au,Australia,,,
Zecha Hartmetall-Werkzeugfabrikation GmbH,https://zecha.de,Germany,,,
Zeda SG Pte Ltd,https://z8a.com,Singapore,"Zeda Holdings, Inc.",,
Zeda Technologies,https://z8a.com,United States,"Zeda Holdings, Inc.",,
"Zeda Holdings, Inc.",https://z8a.com,United States,,,
Zellerfeld Shoe Company Inc.,https://www.zellerfeld.com/,United States,,,
ZELTA 3D,https://zelta3d.com,Singapore,,,
Zener Technologies,https://zenertech.com,Napal,,,
Zenith,https://zenith3d.co.kr,South Korea,,,
Zenith Tecnica,https://zenithtecnica.com,New Zealand,,,
ZERO-D,https://zero-d.fr,France,,,
Zeus Creative Manufacturing,https://zeuseye.com,Spain,,,
Zevnik Lab,https://zevniklab.com,Slovenia,,,
ZF Friedrichshafen AG,https://press.zf.com,Germany,,,
"Zhangjiagang Friend Machinery Co., Ltd.",https://friendplasticmachine.com,Germany,,,
"Zhejiang Flashforge 3D Technology Co., Ltd.",https://flashforge.com,China,,,
"Zhejiang Xinli Chemical Industry Co., Ltd",https://acrylicemulsion.net,China,,,
"Zhengzhou Chaokuo Electronic Technology Co., Ltd",https://flsun3d.com,China,,,
Zhongshan Great Simple Technology Co.,https://greatsimple.net/en,China,,,
Zhongyuan,https://zhymat.com/,China,,,
"Zhuhai Sailner 3D Technology Co., Ltd.",https://www.sailner.com/en/about,China,,,
Zhuhai Sunlu Industrial Co Ltd,https://www.sunlu.com/,China,,,
"Zhuhai Zongheng 3D Intelligent Technology Co.,Ltd",https://zongheng3d.com,China,,,
ZiggZagg NV,https://ziggzagg.be,Belgium,,,
Ziknes,https://ziknes.com,Spain,,,
Zilla3D (Diygranite),https://zilla3d.com/,United States,OTC Innovations Inc,,
"Zinfon Refractory Technology Co., Ltd.",https://www.zinfon-refractory.com/,China,,,
Zip Bit,https://zip-bit.com,United States,,,
Zipro Technology Corporation,https://ziprotech.com,Taiwan,,,
ZmartPart GmbH,https://zmartpart.com,Germany,,,
Zmorph,https://zmorph3d.com,Poland,,,
Zodiac Aerospace,https://zodiacaerospace.com/en,France,,,
ZOLTEK Carbon Fiber,https://zoltek.com,United States,,,
Zortrax,https://zortrax.com,Poland,,,
Zrapid Technologies,https://zero-tek.com/en,China,,,
ZÜBLIN,https://zueblin.de,Germany,,,
Zverse,https://zverse.com,United States,,,
ZYYX 3D,https://zyyxlabs.com,Sweden,,,
Vangest,https://vangest.com/,Portugal,,,
Solidiform,http://www.solidiform.com/index.php,United States,,,
Salon Metalelektro,https://smegroup.fi/?lang=en,Finland,,,
Protosys technologies,https://www.protosystech.com/,India,,,
Paarts Additive,https://www.paarts.cz/,Czechia,,,
manuBIMsoft,https://www.manubim.com/,Hungary,,,
Fusion Industrial Laser Services,https://www.fusionindustriallaser.com/,Canada,,,
AO Metal,https://aometal.com/,United States,,,
Sakuu,https://www.sakuu.com/,United States,,,
Competition Distributing,https://www.competitiondist.com/,United States,,,
Fertig+,https://www.fertig.plus/,Germany,,,
EBK Hungary Kft,http://ebkhungary.com/,Hungary,,,
Digital-Can Tech,https://www.digital-can.com/,Taiwan,,,
Dependable Pattern Works,http://www.dpwcorp.com/,United States,,,
cirp,https://www.cirp.de/verfahren/rapid-prototyping_EN.php5,Germany,,,
Teccluster (Teccam),https://teccluster.com/,Denmark,,,
3D Mectronic,https://www.3d-mectronic.de/en/,Germany,,,
One Off Robotics,https://oneoffrobotics.com/,United States,,,
3DLAM,https://www.3dlam.com,Russia,,,
Unusual Machines,https://www.unusualmachines.com/,United States,,,
Dentas,https://dentas.systems/,Slovenia,,,
Kolibri Metals,https://kolibri.de.com/en,Germany,,,
CRPM,https://crpm.co.za/,South Africa,"Central University of Technology, Free State",,
HiETA Technologies,,The United Kingdom,"Parker, Meggit",,
Fission 3D,https://fission3d.com/,Cyprus,,,
My3D Concepts Corp.,http://my3dconcepts.com/,United States,,,
RICOH JAPAN Corporation,https://www.ricoh.co.jp/,Japan,Ricoh,,
Panashape,https://www.panashape.com/,United States,,,
Innovate3D,https://www.i3dgl.com/,United States,,,
China Machinery Institute of Advanced Materials,http://campowder.com/,China,,,
"Adrayn (Chongqing Andrayyuan Technology Co., Ltd)",http://adrayn.com/product/detail/13,China,,,
"Anhui Xingrui Additive Manufacturing Co., Ltd.",https://cn.made-in-china.com/showroom/xingrui8888-companyinfo.html,China,,,
3M,http://www.3m.com,,,,
ADM,http://www.adm.com,,,,
AVL List GmbH,http://www.avl.com/career,,,,
AbbVie,https://www.abbvie.com,,,,
Accredo Packaging,http://www.accredopackaging.com,,,,
Actalent,https://www.actalentservices.com/en,,,,
Adisseo,https://www.adisseo.com,,,,
Airbus (China) Enterprise Management and Services Co.Limited,https://www.airbus.com,,,,
Airbus Defence and Space GmbH,https://www.airbus.com,,,,
Airbus Operations GmbH,https://www.airbus.com,,,,
Alamo Group,http://www.alamo-group.com,,,,
Amazon Development Center Germany GmbH,https://www.amazon.jobs,,,,
Amazon Innovation Center (Shenzhen) Company Limited - O82,https://www.amazon.jobs,,,,
American Torch Tip,http://www.americantorchtip.com,,,,
Amtech,https://www.amtech-eng.com,,,,
Apple,http://www.apple.com,,,,
Ariane Group,http://www.ariane.group,,,,
Armtec Defense Technologies,https://www.armtecdefense.com,,,,
Arxada,https://www.arxada.com/en,,,,
Ascolite,http://www.ascolite.in/,,,,
Aspect Biosystems,https://www.aspectbiosystems.com,,,,
Astr Defence Private Limited,https://astrdefence.com/,,,,
Astro Dental Art,https://astrodentalart.com,,,,
"Authentix, Inc.",https://www.authentix.com,,,,
BD,http://bd.com/careers,,,,
BMW,https://www.bmwgroup.com,,,,
BW Corporate GCC,https://www.barry-wehmiller.com,,,,
BW Corporate US,https://www.barry-wehmiller.com,,,,
BYK USA Inc.,https://www.byk.com/en,,,,
Bajaj Auto,https://www.bajajauto.com,,,,
Baldwin Technology,https://www.barry-wehmiller.com,,,,
Bass Pro Shops,https://careers.basspro.com/us/en,,,,
Belcan,http://www.belcan.com,,,,
Bell Textron Inc.,https://www.bellflight.com,,,,
"Berry Global, Inc",http://www.berryglobal.com/careers,,,,
Bimeda,http://www.bimeda.com,,,,
Birla Carbon,http://www.birlacarbon.com,,,,
Bombardier,http://www.bombardier.com,,,,
Booz Allen,http://www.boozallen.com,,,,
Bosch Group,http://www.bosch.us,,,,
BrainHap,http://brainhap.com,,,,
CACI,http://www.caci.com,,,,
CHAMPION AEROSPACE LLC,https://www.championaerospace.com,,,,
CNH Industrial,http://www.cnhindustrial.com,,,,
CTS Cement Manufacturing Corp,https://www.ctscement.com,,,,
Capgemini,https://www.capgemini.com,,,,
Capgemini Engineering,https://www.capgemini.com/es-es/sobre-nosotros/quienes-somos/nuestras-marcas/capgemini-engineering/,,,,
"Cascade Engineering, Inc",https://www.cascadeng.com/,,,,
Celeros Flow Technology,https://www.celerosft.com,,,,
Chevron,http://www.chevron.com/,,,,
City of Belleville,https://www.city.belleville.on.ca,,,,
Cognospace,http://www.cognospace.in,,,,
Collins Aerospace,https://www.collinsaerospace.com,,,,
Comcentric Inc.,http://www.comcentric.com,,,,
Community College of Aurora,https://www.ccaurora.edu,,,,
"Conn Selmer, Inc",https://www.conn-selmer.com/,,,,
"Cornerstone Research Group, Inc.",https://www.crgrp.com,,,,
Corning,http://www.corning.com/,,,,
Crane Composites Inc,https://www.craneco.com/,,,,
Critical Innovations,http://www.criticalinnovations.com,,,,
Cubicure,https://www.aligntech.com,,,,
Cundall,https://www.cundall.com,,,,
DMG MORI Global Marketing GmbH,https://de.dmgmori.com,,,,
Da Vinci Engineering GmbH,https://www.davinci.de/,,,,
Dandy,https://www.meetdandy.com/,,,,
De Havilland,https://dehavilland.com/en,,,,
"Dentsply Sirona, Inc",https://www.dentsplysirona.com/en,,,,
Detector Electronics LLC,http://www.detronics.com,,,,
Disney,http://thewaltdisneycompany.com,,,,
Dn Solutions America Corporation,https://www.dn-solutions.com/,,,,
Domtar,http://www.domtar.com,,,,
Dover Corporation,http://www.dovercorporation.com,,,,
EERS Global Technologies,https://jobsmedia.ca,,,,
ELECTRONINKS INCORPORATED,http://electroninks.com/,,,,
EOS GmbH,http://www.eos.info,,,,
EPlus3D Tech GmbH,http://www.eplus3d.com,,,,
EagleBurgmann,https://www.freudenberg.com,,,,
East Penn Manufacturing - Deka Batteries,https://www.eastpennmanufacturing.com,,,,
Eaton,http://www.eaton.com/,United States,,,
Ecole Centrale de Nantes,http://www.ec-nantes.fr,,,,
Elementis PLC,http://www.elementis.com/,,,,
Embross,https://www.embross.com,,,,
Emerson,https://www.emerson.com/en-us/global,,,,
Energy Transfer,https://www.energytransfer.com,,,,
Energy Transfer Partners,https://www.energytransfer.com,,,,
"EngeniusMicro, LLC",http://www.engeniusmicro.com,,,,
Enovis,https://www.enovis.com,,,,
European Space Agency,https://www.esa.int,,,,
Evonik,https://careers.evonik.com/,,,,
Excelion Partners,https://www.excelionpartners.com/,,,,
Exxon Mobil Corporation,https://jobs.exxonmobil.com/,United States,,,
FEMA Corporation,https://www.fema-corp.com/,,,,
FH Campus Wien,http://www.fh-campuswien.ac.at,,,,
"FOX Factory, Inc.",http://www.ridefox.com/,,,,
"FUJIFILM Dimatix, Inc",http://www.fujifilm.com/us/en/business/inkjet-solutions,,,,
Faquih & Associates India,https://www.faquihandassociates.net,,,,
Fimco Industries,https://www.fimcoindustries.com,,,,
Firefly Aerospace,http://www.firefly.com,,,,
Fives,https://www.fivesgroup.com,,,,
Flowserve Corporation,https://www.flowserve.com/en/?utm_source=indeed&utm_medium=social_page_content&utm_campaign=indeed_flowserve_website_link&vs=1554,,,,
Forschungszentrum J¸lich,http://www.fz-juelich.de,,,,
Freistaat Sachsen,https://www.sachsen.de/,,,,
Fujifilm,https://www.fujifilm.com/pt,,,,
Fusion Cell,https://www.fusioncell.com/,,,,
Fuze HR Solutions Inc.,https://www.fuzehr.com,,,,
GE HEALTHCARE,https://www.gehealthcare.com,,,,
GE HealthCare Technologies,https://www.gehealthcare.com,,,,
GKN Powder Metallurgy,https://www.gknpm.com/,,,,
General Atomics and Affiliated Companies,https://www.ga-careers.com,,,,
"General Shale Brick, Inc",http://www.generalshale.com,,,,
Glistco,http://www.glistco.com,,,,
Global Drain Technologies,https://globaldraintech.com,,,,
Globus Medical,http://www.globusmedical.com/,,,,
GoPro,http://www.gopro.com,,,,
Gravita India,https://www.gravitaindia.com,,,,
Greenfield Global Inc.,http://www.greenfield.com/,,,,
Griffith University,https://www.griffith.edu.au,,,,
H2nanO Inc.,http://www.h2nano.ca,,,,
HOK,https://www.hok.com,,,,
Hahn-Schickard-Gesellschaft f¸r angewandte Forschung e.V.,https://www.hahn-schickard.de,,,,
Harding Display Corp,https://www.hardingdisplay.com/,,,,
Havis Inc,https://www.havis.com/,,,,
Hawaii Gas,http://www.hawaiigas.com,,,,
Henkel AG & Co. KGaA,http://www.henkel.com/careers,,,,
Hexcel Corporation,http://www.hexcel.com/careers,,,,
Hexion Inc.,https://www.hexion.com/,,,,
Howmet Aerospace,https://www.howmet.com/,,,,
Hˆgan‰s AB,http://www.hoganas.com/,,,,
ICL Group,https://www.icl-group.com/,,,,
IMAGE DENTAL LABORATORY,https://www.imagedentallaboratory.com/,,,,
IMCD,http://www.imcdgroup.com,,,,
ITT Inc.- Chinese,https://www.itt.com/home,,,,
ITW Performance Polymers,http://www.itw.com,,,,
Illinois Tool Works,http://itw.com,,,,
Industrial Light & Magic,https://www.lucasfilm.com/,,,,
Infineon Technologies,http://www.infineon.com,,,,
Institute For Advanced Learning And Research,https://www.ialr.org,,,,
Intellyk,https://www.intellyk.com,,,,
Isar Aerospace SE,http://www.isaraerospace.com,,,,
JBT Corporation,https://welcome.jbtmarel.com/jbt-marel/home,,,,
Joby Aviation,https://www.jobyaviation.com,,,,
Johns Hopkins University,https://www.jhu.edu/,,,,
Johnson Controls,https://jobs.johnsoncontrols.com/,,,,
JoulÈ,https://systemone.com,,,,
KDC-Columbus,https://www.kdc-one.com/en,,,,
KIK Consumer Products,https://www.kikcorp.com,,,,
KX Technologies LLC,https://kxtech.com/,,,,
Kasa Feed Mills India Pvt Ltd,http://kasafeed.com,,,,
Katalyst Healthcares & Life Sciences,http://www.KatalystHLS.com,,,,
Kilmarnock Enterprise,http://www.kilmarnock.ca,,,,
Kyyba Inc,http://www.kyyba.com,,,,
L3Harris Technologies,https://www.l3harris.com,,,,
LUMA Vision,http://www.luma.co.in,,,,
LabsCubed,http://www.labscubed.com,,,,
Larpen Metallurgical Service,http://larpen.com/,,,,
Larson Electronics LLC,https://www.larsonelectronics.com,,,,
Lincotek Medical,https://www.lincotekmedical.com/,,,,
Linde Gas Hungary,https://www.lindecanada.ca/en-ca,,,,
Lisi Aerospace,http://www.lisi-aerospace.com,,,,
Los Alamos National Laboratory,http://www.lanl.gov,,,,
Lubrizol Corporation,https://www.lubrizol.com,,,,
M/A Com Technolgy Solutions,https://www.macom.com,,,,
MCW Group of Companies,https://www.mcw.com/,,,,
MIRMIL PRODUCTS,https://www.mirmilproducts.com,,,,
MKS Inc.,http://www.ptc.com/products/integrity/,,,,
MT Aerospace AG,https://www.ohb-system.de/,,,,
MacDermid Alpha Electronic Solutions,http://www.elementsolutionsinc.com,,,,
Magna Automotive India Private Limited,https://www.magna.com,,,,
Magnera Corporation,http://www.berryglobal.com/careers,,,,
ManTech,http://www.mantech.com,,,,
Marich Confectionery,http://marich.com/,,,,
"Marotta Controls, Inc.",https://www.marotta.com,,,,
"Mativ Holdings, Inc.",https://mativ.com/,,,,
Mercury Systems,http://www.mrcy.com,,,,
Merieux NutriSciences,http://www.merieuxnutrisciences.com/na,,,,
Merrithew International Inc.,https://www.merrithew.com/,,,,
Messer Group GmbH,http://www.messeramericas.com,,,,
MetOcean Telematics,https://metocean.com/,,,,
MetaOptima,http://www.metaoptima.com,,,,
MetalTek,https://www.metaltek.com/,,,,
Michelin,https://www.michelin.com/,,,,
Miller,http://www.itw.com,,,,
Miltenyi Biotec,https://www.miltenyibiotec.com,,,,
Minerals Technologies,https://www.mineralstech.com,,,,
Modern Dental Laboratory Company Limited,http://www.moderndentalgp.com/html/about_group.php,,,,
Momentive,https://www.momentive.com,,,,
Morgan State University,https://www.morgan.edu,,,,
Myant,https://myant.ca,,,,
"NICOLET PLASTICS, LLC",http://nicoletplastics.com/,,,,
NOKIA,https://www.nokia.com/careers,,,,
NVIDIA,http://www.nvidia.com,,,,
NYU Shanghai,https://www.nyu.edu,,,,
Nanoscribe GmbH,http://www.nanoscribe.com,,,,
NestlÈ Purina,https://www.nestlepurinacareers.com,,,,
NextWaveSTEM,http://www.nextwavestem.com,,,,
Nobel Biocare,https://www.envistaco.com/,,,,
Northwell Health,http://www.northwellcareers.com,,,,
OC Oerlikon,http://www.oerlikon.com/en/,,,,
OPW,http://www.petrovend.com,,,,
OZ Optics Ltd,https://www.ozoptics.com/,,,,
Oak Ridge National Laboratory,http://www.ornl.gov,,,,
Oculus,http://www.metacareers.com,,,,
Oerlikon,http://www.oerlikon.com,,,,
PROENERGY,http://www.proenergyservices.com,,,,
Packaging Corporation of America,https://www.packagingcorp.com/,,,,
"Peckham Industries, Inc",https://www.peckham.com,,,,
Penn State University,http://www.psu.edu,,,,
